"study","impostor","subject","age","gender","education","item_number","load_acc","load_rt","slow","to_exclude","conflict","response_stage","accuracy","resp_cat","RT","conf","conf_rt"
"1","strong","1_31",19,2,2,11,1,1.421,0,0,"NC","b",1,1,2.235,78,2.486
"1","strong","1_31",19,2,2,12,1,1.148,0,0,"C","a",0,1,2.97,100,1.563
"1","strong","1_31",19,2,2,12,1,1.148,0,0,"C","b",0,1,1.422,100,1.433
"1","strong","1_31",19,2,2,13,1,1.838,0,0,"C","a",0,1,3.016,100,1.84
"1","strong","1_31",19,2,2,13,1,1.838,0,0,"C","b",0,1,1.37,100,1.733
"1","strong","1_31",19,2,2,14,1,1.82,0,0,"C","a",0,1,3.145,100,2.01
"1","strong","1_31",19,2,2,14,1,1.82,0,0,"C","b",0,1,2.31,100,2.131
"1","strong","1_31",19,2,2,15,1,1.619,0,0,"C","a",0,1,3.191,100,1.779
"1","strong","1_31",19,2,2,15,1,1.619,0,0,"C","b",0,1,1.719,100,2.078
"1","strong","1_31",19,2,2,16,1,1.042,0,0,"NC","a",1,1,3.023,100,1.734
"1","strong","1_31",19,2,2,16,1,1.042,0,0,"NC","b",1,1,0.494,100,1.855
"1","strong","1_31",19,2,2,17,1,1.115,0,0,"NC","a",1,1,2.725,100,1.674
"1","strong","1_31",19,2,2,17,1,1.115,0,0,"NC","b",1,1,0.994,100,1.365
"1","strong","1_31",19,2,2,18,1,1.396,0,0,"NC","a",1,1,3.387,90,2.336
"1","strong","1_31",19,2,2,18,1,1.396,0,0,"NC","b",1,1,1.149,95,2.753
"1","strong","1_31",19,2,2,19,1,0.926,0,0,"C","a",0,1,2.363,100,2.013
"1","strong","1_31",19,2,2,19,1,0.926,0,0,"C","b",0,1,1.084,100,1.553
"1","strong","1_31",19,2,2,20,1,0.678,0,0,"C","a",0,1,2.559,85,2.749
"1","strong","1_31",19,2,2,20,1,0.678,0,0,"C","b",0,1,1.962,90,1.587
"1","strong","1_32",18,2,2,1,1,1.545,0,0,"C","a",0,1,2.677,50,3.793
"1","strong","1_32",18,2,2,1,1,1.545,0,0,"C","b",0,1,1.711,30,2.809
"1","strong","1_32",18,2,2,2,1,1.212,0,0,"NC","a",0,4,3.152,0,1.731
"1","strong","1_32",18,2,2,2,1,1.212,0,0,"NC","b",0,3,1.172,0,2.425
"1","strong","1_32",18,2,2,3,1,0.737,0,0,"C","a",0,4,3.017,0,2.039
"1","strong","1_32",18,2,2,3,1,0.737,0,0,"C","b",0,4,1.415,0,1.548
"1","strong","1_32",18,2,2,4,1,3.339,0,0,"NC","a",0,4,3.114,0,3.431
"1","strong","1_32",18,2,2,4,1,3.339,0,0,"NC","b",0,4,3.193,0,2.774
"1","strong","1_32",18,2,2,5,1,1.8,0,0,"NC","a",1,1,3.489,100,2.159
"1","strong","1_32",18,2,2,5,1,1.8,0,0,"NC","b",1,1,1.468,100,1.584
"1","strong","1_32",18,2,2,6,1,1.401,0,0,"C","a",0,1,3.085,100,1.992
"1","strong","1_32",18,2,2,6,1,1.401,0,0,"C","b",0,1,0.927,100,2.148
"1","strong","1_32",18,2,2,7,1,1.23,0,0,"C","a",0,1,2.673,100,1.736
"1","strong","1_32",18,2,2,7,1,1.23,0,0,"C","b",0,1,1.663,100,2.296
"1","strong","1_32",18,2,2,8,1,1.672,0,0,"C","a",0,4,4.477,0,2.984
"1","strong","1_32",18,2,2,8,1,1.672,0,0,"C","b",0,1,1.562,80,2.403
"1","strong","1_32",18,2,2,9,1,1.497,0,0,"C","a",0,1,2.752,100,2.55
"1","strong","1_32",18,2,2,9,1,1.497,0,0,"C","b",0,1,1.287,100,2.171
"1","strong","1_32",18,2,2,10,1,1.782,0,0,"NC","a",0,4,3.385,0,1.459
"1","strong","1_32",18,2,2,10,1,1.782,0,0,"NC","b",0,3,2.372,0,1.577
"1","strong","1_32",18,2,2,11,1,2.059,0,0,"C","a",0,1,3.75,100,2.309
"1","strong","1_32",18,2,2,11,1,2.059,0,0,"C","b",0,1,2.337,80,4.066
"1","strong","1_32",18,2,2,12,1,1.578,0,0,"NC","a",1,1,3.551,80,2.391
"1","strong","1_32",18,2,2,12,1,1.578,0,0,"NC","b",1,1,1.746,100,2.539
"1","strong","1_32",18,2,2,13,1,1.089,0,0,"NC","a",1,1,2.101,100,1.758
"1","strong","1_32",18,2,2,13,1,1.089,0,0,"NC","b",1,1,1.958,80,2.327
"1","strong","1_32",18,2,2,14,1,1.464,0,0,"NC","a",1,1,2.581,100,2.569
"1","strong","1_32",18,2,2,14,1,1.464,0,0,"NC","b",1,1,1.586,100,1.966
"1","strong","1_32",18,2,2,15,1,2.548,0,0,"NC","a",1,1,3.021,100,2.818
"1","strong","1_32",18,2,2,15,1,2.548,0,0,"NC","b",1,1,1.648,100,2.194
"1","strong","1_32",18,2,2,16,0,1.521,0,1,"C","a",1,3,4.439,30,2.373
"1","strong","1_32",18,2,2,16,0,1.521,0,1,"C","b",1,3,3.062,0,1.666
"1","strong","1_32",18,2,2,17,1,1.259,0,0,"C","a",0,1,2.718,100,2.111
"1","strong","1_32",18,2,2,17,1,1.259,0,0,"C","b",0,1,1.553,100,2.068
"1","strong","1_32",18,2,2,18,1,2.345,0,0,"C","a",0,1,3.929,3,2.08
"1","strong","1_32",18,2,2,18,1,2.345,0,0,"C","b",0,1,1.768,40,2.063
"1","strong","1_32",18,2,2,19,1,1.002,0,0,"NC","a",1,1,2.379,80,4.224
"1","strong","1_32",18,2,2,19,1,1.002,0,0,"NC","b",1,1,3.297,100,2.075
"1","strong","1_32",18,2,2,20,1,1.025,0,0,"NC","a",1,1,2.265,100,2.233
"1","strong","1_32",18,2,2,20,1,1.025,0,0,"NC","b",1,1,1.146,100,1.505
"1","strong","1_33",20,2,2,1,1,2.332,0,0,"NC","a",1,1,2.571,100,0.998
"1","strong","1_33",20,2,2,1,1,2.332,0,0,"NC","b",1,1,1.157,100,0.661
"1","strong","1_33",20,2,2,2,1,2.495,0,0,"C","a",0,1,3.479,100,1.619
"1","strong","1_33",20,2,2,2,1,2.495,0,0,"C","b",0,1,0.677,100,0.752
"1","strong","1_33",20,2,2,3,1,0.884,0,0,"NC","a",1,1,2.964,100,0.858
"1","strong","1_33",20,2,2,3,1,0.884,0,0,"NC","b",1,1,0.567,100,0.553
"1","strong","1_33",20,2,2,4,1,1.22,0,0,"C","a",0,1,2.057,100,1.436
"1","strong","1_33",20,2,2,4,1,1.22,0,0,"C","b",0,1,1.058,50,1.009
"1","strong","1_33",20,2,2,5,1,1.171,0,0,"C","a",0,1,2.055,100,1.172
"1","strong","1_33",20,2,2,5,1,1.171,0,0,"C","b",0,1,0.723,100,0.845
"1","strong","1_33",20,2,2,6,1,1.127,0,0,"NC","a",1,1,1.679,100,1.372
"1","strong","1_33",20,2,2,6,1,1.127,0,0,"NC","b",1,1,0.986,100,0.585
"1","strong","1_33",20,2,2,7,1,1.409,0,0,"NC","a",1,1,1.701,100,0.936
"1","strong","1_33",20,2,2,7,1,1.409,0,0,"NC","b",1,1,1.126,100,1.04
"1","strong","1_33",20,2,2,8,1,1.273,0,0,"NC","a",1,1,4.838,100,1.734
"1","strong","1_33",20,2,2,8,1,1.273,0,0,"NC","b",1,1,1.078,100,1.016
"1","strong","1_33",20,2,2,9,0,1.769,0,1,"NC","a",0,2,2.33,0,2.119
"1","strong","1_33",20,2,2,9,0,1.769,0,1,"NC","b",1,1,2,100,1.207
"1","strong","1_33",20,2,2,10,1,3.368,0,0,"C","a",0,2,2.165,100,1.594
"1","strong","1_33",20,2,2,10,1,3.368,0,0,"C","b",0,2,0.952,0,0.51
"1","strong","1_33",20,2,2,11,1,1.128,0,0,"NC","a",1,1,2.598,100,1.668
"1","strong","1_33",20,2,2,11,1,1.128,0,0,"NC","b",1,1,0.825,100,0.796
"1","strong","1_33",20,2,2,12,1,1.039,0,0,"C","a",0,1,2.737,100,1.418
"1","strong","1_33",20,2,2,12,1,1.039,0,0,"C","b",0,1,1.411,100,1.493
"1","strong","1_33",20,2,2,13,1,2.021,0,0,"C","a",0,1,1.792,100,1.046
"1","strong","1_33",20,2,2,13,1,2.021,0,0,"C","b",0,1,1.194,100,0.826
"1","strong","1_33",20,2,2,14,1,2.323,0,0,"C","a",0,1,2.08,100,1.073
"1","strong","1_33",20,2,2,14,1,2.323,0,0,"C","b",0,1,1.148,100,0.897
"1","strong","1_33",20,2,2,15,1,1.323,0,0,"C","a",0,1,1.675,100,1.238
"1","strong","1_33",20,2,2,15,1,1.323,0,0,"C","b",0,1,0.829,100,0.619
"1","strong","1_33",20,2,2,16,1,1.946,0,0,"NC","a",1,1,2.23,100,1.178
"1","strong","1_33",20,2,2,16,1,1.946,0,0,"NC","b",1,1,0.878,100,0.719
"1","strong","1_33",20,2,2,17,1,1.144,0,0,"NC","a",1,1,1.728,100,0.756
"1","strong","1_33",20,2,2,17,1,1.144,0,0,"NC","b",1,1,0.582,100,0.505
"1","strong","1_33",20,2,2,18,1,1.172,0,0,"NC","a",1,1,2.831,100,1.624
"1","strong","1_33",20,2,2,18,1,1.172,0,0,"NC","b",1,1,0.649,100,0.871
"1","strong","1_33",20,2,2,19,1,1.382,0,0,"C","a",0,1,2.137,100,1.098
"1","strong","1_33",20,2,2,19,1,1.382,0,0,"C","b",0,1,0.745,100,0.658
"1","strong","1_33",20,2,2,20,1,0.17,0,0,"C","a",0,2,2.053,0,1.403
"1","strong","1_33",20,2,2,20,1,0.17,0,0,"C","b",0,1,1.261,100,1.339
"1","strong","1_34",20,2,2,1,1,2.755,0,0,"NC","a",1,1,2.06,90,2.132
"1","strong","1_34",20,2,2,1,1,2.755,0,0,"NC","b",1,1,6.446,100,1.914
"1","strong","1_34",20,2,2,2,1,1.59,0,0,"C","a",0,4,2.64,0,1.525
"1","strong","1_34",20,2,2,2,1,1.59,0,0,"C","b",0,4,7.1,0,1.112
"1","strong","1_34",20,2,2,3,0,3.434,0,1,"NC","a",1,1,2.591,25,1.984
"1","strong","1_34",20,2,2,3,0,3.434,0,1,"NC","b",1,1,5.167,25,1.364
"1","strong","1_34",20,2,2,4,0,4.197,0,1,"C","a",1,3,3.057,100,2.222
"1","strong","1_34",20,2,2,4,0,4.197,0,1,"C","b",1,3,3.1,100,1.736
"1","strong","1_34",20,2,2,5,1,1.885,0,0,"C","a",0,1,2.398,100,1.634
"1","strong","1_34",20,2,2,5,1,1.885,0,0,"C","b",0,1,3.446,100,1.341
"1","strong","1_34",20,2,2,6,1,2.039,0,0,"NC","a",1,1,2.059,100,2.047
"1","strong","1_34",20,2,2,6,1,2.039,0,0,"NC","b",1,1,2.26,100,1.383
"1","strong","1_34",20,2,2,7,1,1.076,0,0,"NC","a",1,1,2.08,100,1.789
"1","strong","1_34",20,2,2,7,1,1.076,0,0,"NC","b",1,1,4.495,100,1.608
"1","strong","1_34",20,2,2,8,1,1.413,0,0,"NC","a",1,1,2.277,100,2.123
"1","strong","1_34",20,2,2,8,1,1.413,0,0,"NC","b",1,1,2.54,100,1.53
"1","strong","1_34",20,2,2,9,1,2.601,0,0,"NC","a",1,1,3.476,100,2.887
"1","strong","1_34",20,2,2,9,1,2.601,0,0,"NC","b",1,1,2.923,100,1.47
"1","strong","1_34",20,2,2,10,1,1.697,0,0,"C","a",0,1,3.744,50,2.562
"1","strong","1_34",20,2,2,10,1,1.697,0,0,"C","b",0,1,3.054,100,1.665
"1","strong","1_34",20,2,2,11,1,6.822,0,0,"NC","a",1,1,2.021,75,2.877
"1","strong","1_34",20,2,2,11,1,6.822,0,0,"NC","b",1,1,3.793,100,1.378
"1","strong","1_34",20,2,2,12,1,1.828,0,0,"C","a",0,1,2.152,100,1.472
"1","strong","1_34",20,2,2,12,1,1.828,0,0,"C","b",0,1,4.598,100,3.149
"1","strong","1_34",20,2,2,13,1,1.532,0,0,"C","a",1,3,3.368,100,1.597
"1","strong","1_34",20,2,2,13,1,1.532,0,0,"C","b",1,3,2.382,100,1.533
"1","strong","1_34",20,2,2,14,1,1.558,0,0,"C","a",0,1,2.017,100,2.016
"1","strong","1_34",20,2,2,14,1,1.558,0,0,"C","b",0,1,3.118,100,1.627
"1","strong","1_34",20,2,2,15,1,1.818,1,1,"C","a",0,NA,5.006,NA,NA
"1","strong","1_34",20,2,2,15,1,1.818,1,1,"C","b",0,4,9.773,0,2.091
"1","strong","1_34",20,2,2,16,1,2.503,0,0,"NC","a",1,1,2.244,100,2.503
"1","strong","1_34",20,2,2,16,1,2.503,0,0,"NC","b",1,1,2.263,100,1.435
"1","strong","1_34",20,2,2,17,1,1.997,0,0,"NC","a",1,1,1.7,100,1.939
"1","strong","1_34",20,2,2,17,1,1.997,0,0,"NC","b",1,1,3.543,100,1.195
"1","strong","1_34",20,2,2,18,1,3.446,0,0,"NC","a",1,1,2.09,25,2.139
"1","strong","1_34",20,2,2,18,1,3.446,0,0,"NC","b",0,4,4.594,0,1.198
"1","strong","1_34",20,2,2,19,1,2.24,0,0,"C","a",0,1,2.225,100,3.216
"1","strong","1_34",20,2,2,19,1,2.24,0,0,"C","b",0,2,11.2,25,2.431
"1","strong","1_34",20,2,2,20,1,3.147,0,0,"C","a",0,4,2.777,0,1.401
"1","strong","1_34",20,2,2,20,1,3.147,0,0,"C","b",0,1,4.351,100,3.052
"1","strong","1_35",22,2,3,1,1,2.1,0,0,"NC","a",1,1,4.377,25,2.789
"1","strong","1_35",22,2,3,1,1,2.1,0,0,"NC","b",1,1,1.669,25,2.149
"1","strong","1_35",22,2,3,2,1,0.918,0,0,"C","a",0,2,3.218,50,1.526
"1","strong","1_35",22,2,3,2,1,0.918,0,0,"C","b",0,2,1.625,50,2.226
"1","strong","1_35",22,2,3,3,1,5.448,0,0,"NC","a",1,1,2.369,100,1.394
"1","strong","1_35",22,2,3,3,1,5.448,0,0,"NC","b",1,1,1.273,100,1.624
"1","strong","1_35",22,2,3,4,1,1.59,0,0,"C","a",1,3,4.35,100,4.333
"1","strong","1_35",22,2,3,4,1,1.59,0,0,"C","b",1,3,2.6,100,1.867
"1","strong","1_35",22,2,3,5,1,1.322,0,0,"C","a",0,1,3.121,100,1.739
"1","strong","1_35",22,2,3,5,1,1.322,0,0,"C","b",0,1,1.97,100,1.584
"1","strong","1_35",22,2,3,6,1,2.427,0,0,"NC","a",1,1,3.082,100,1.727
"1","strong","1_35",22,2,3,6,1,2.427,0,0,"NC","b",1,1,4.249,100,2.923
"1","strong","1_35",22,2,3,7,1,1.067,0,0,"NC","a",1,1,4.087,100,1.68
"1","strong","1_35",22,2,3,7,1,1.067,0,0,"NC","b",1,1,2.474,100,1.915
"1","strong","1_35",22,2,3,8,1,0.627,0,0,"NC","a",1,1,4.245,75,2.64
"1","strong","1_35",22,2,3,8,1,0.627,0,0,"NC","b",1,1,4.071,50,2.481
"1","strong","1_35",22,2,3,9,1,1.44,0,0,"NC","a",1,1,4.193,100,2.095
"1","strong","1_35",22,2,3,9,1,1.44,0,0,"NC","b",1,1,2.501,100,2.168
"1","strong","1_35",22,2,3,10,1,1.707,1,1,"C","a",0,NA,5.006,NA,NA
"1","strong","1_35",22,2,3,10,1,1.707,1,1,"C","b",0,4,2.9,50,2.455
"1","strong","1_35",22,2,3,11,0,2.3,0,1,"NC","a",1,1,3.588,50,1.279
"1","strong","1_35",22,2,3,11,0,2.3,0,1,"NC","b",1,1,4.461,50,1.755
"1","strong","1_35",22,2,3,12,1,1.178,0,0,"C","a",0,1,3.231,100,1.148
"1","strong","1_35",22,2,3,12,1,1.178,0,0,"C","b",0,1,1.279,100,1.799
"1","strong","1_35",22,2,3,13,1,2.899,0,0,"C","a",1,3,3.962,100,2.584
"1","strong","1_35",22,2,3,13,1,2.899,0,0,"C","b",1,3,2.001,100,1.386
"1","strong","1_35",22,2,3,14,1,1.108,0,0,"C","a",0,1,3.06,100,1.532
"1","strong","1_35",22,2,3,14,1,1.108,0,0,"C","b",0,1,2.327,100,2.318
"1","strong","1_35",22,2,3,15,1,1.465,0,0,"C","a",0,1,2.923,100,1.533
"1","strong","1_35",22,2,3,15,1,1.465,0,0,"C","b",1,3,6.208,100,2.315
"1","strong","1_35",22,2,3,16,1,2.227,0,0,"NC","a",1,1,3.971,100,1.697
"1","strong","1_35",22,2,3,16,1,2.227,0,0,"NC","b",1,1,2.605,100,1.629
"1","strong","1_35",22,2,3,17,1,1.941,0,0,"NC","a",1,1,2.682,100,1.578
"1","strong","1_35",22,2,3,17,1,1.941,0,0,"NC","b",1,1,2.587,100,1.637
"1","strong","1_35",22,2,3,18,1,1.637,0,0,"NC","a",1,1,3.587,80,6.579
"1","strong","1_35",22,2,3,18,1,1.637,0,0,"NC","b",1,1,1.678,90,3.181
"1","strong","1_35",22,2,3,19,1,1.17,1,1,"C","a",0,NA,5.007,NA,NA
"1","strong","1_35",22,2,3,19,1,1.17,1,1,"C","b",1,3,1.452,50,2.975
"1","strong","1_35",22,2,3,20,1,2.286,0,0,"C","a",0,1,3.495,100,1.245
"1","strong","1_35",22,2,3,20,1,2.286,0,0,"C","b",0,1,1.742,100,1.126
"1","strong","1_36",32,1,3,1,0,3.852,1,1,"C","a",0,NA,5.007,NA,NA
"1","strong","1_36",32,1,3,1,0,3.852,1,1,"C","b",1,3,2.723,100,2.74
"1","strong","1_36",32,1,3,2,1,1.494,0,0,"NC","a",1,1,3.827,100,2.353
"1","strong","1_36",32,1,3,2,1,1.494,0,0,"NC","b",1,1,1.001,100,1.911
"1","strong","1_36",32,1,3,3,1,3.459,0,0,"C","a",1,3,2.63,100,1.888
"1","strong","1_36",32,1,3,3,1,3.459,0,0,"C","b",1,3,1.102,100,3.12
"1","strong","1_36",32,1,3,4,1,3.666,0,0,"NC","a",1,1,2.301,100,4.186
"1","strong","1_36",32,1,3,4,1,3.666,0,0,"NC","b",1,1,1.545,100,2.053
"1","strong","1_36",32,1,3,5,1,2.858,0,0,"NC","a",1,1,3.073,100,3.077
"1","strong","1_36",32,1,3,5,1,2.858,0,0,"NC","b",1,1,1.692,100,2.686
"1","strong","1_36",32,1,3,6,1,2.658,1,1,"C","a",0,NA,5.108,NA,NA
"1","strong","1_36",32,1,3,6,1,2.658,1,1,"C","b",0,1,12.66,100,2.1
"1","strong","1_36",32,1,3,7,1,1.501,0,0,"C","a",1,3,3.235,100,2.433
"1","strong","1_36",32,1,3,7,1,1.501,0,0,"C","b",1,3,2.16,100,2.198
"1","strong","1_36",32,1,3,8,1,3.681,1,1,"C","a",0,NA,5.013,NA,NA
"1","strong","1_36",32,1,3,8,1,3.681,1,1,"C","b",1,3,1.002,100,2.101
"1","strong","1_36",32,1,3,9,1,4.3,1,1,"C","a",0,NA,5.009,NA,NA
"1","strong","1_36",32,1,3,9,1,4.3,1,1,"C","b",0,1,3.24,100,2.145
