"subject","age","gender","education","condition","impostor","trial_number","item_number","response_block","slow","load_acc","to_exclude","conflict","resp_cat","accuracy","RT","conf"
"4_31","22",1,2,"FSW","weak",8,10,"Fast",0,1,0,"C",3,1,4.199,100
"4_31","22",1,2,"FSW","weak",9,16,"Fast",0,1,0,"NC",1,1,3.347,100
"4_31","22",1,2,"FSW","weak",10,17,"Fast",0,1,0,"NC",1,1,2.495,100
"4_31","22",1,2,"FSW","weak",11,12,"Slow",NA,NA,0,"NC",1,1,3.853,100
"4_31","22",1,2,"FSW","weak",12,15,"Slow",NA,NA,0,"NC",1,1,7.411,100
"4_31","22",1,2,"FSW","weak",13,2,"Slow",NA,NA,0,"NC",3,0,4.534,100
"4_31","22",1,2,"FSW","weak",14,7,"Slow",NA,NA,0,"NC",1,1,8.999,100
"4_31","22",1,2,"FSW","weak",15,4,"Slow",NA,NA,0,"NC",4,0,4.946,50
"4_31","22",1,2,"FSW","weak",16,3,"Slow",NA,NA,0,"C",3,1,10.467,40
"4_31","22",1,2,"FSW","weak",17,6,"Slow",NA,NA,0,"C",3,1,12.893,50
"4_31","22",1,2,"FSW","weak",18,1,"Slow",NA,NA,0,"C",3,1,11.026,80
"4_31","22",1,2,"FSW","weak",19,19,"Slow",NA,NA,0,"C",3,1,8.08,100
"4_31","22",1,2,"FSW","weak",20,5,"Slow",NA,NA,0,"C",3,1,4.374,100
"4_32","65",2,2,"SFW","weak",1,14,"Slow",NA,NA,0,"NC",1,1,2.999,100
"4_32","65",2,2,"SFW","weak",2,2,"Slow",NA,NA,0,"C",1,0,4.432,50
"4_32","65",2,2,"SFW","weak",3,12,"Slow",NA,NA,0,"NC",1,1,3.066,100
"4_32","65",2,2,"SFW","weak",4,9,"Slow",NA,NA,0,"NC",1,1,5.182,100
"4_32","65",2,2,"SFW","weak",5,18,"Slow",NA,NA,0,"C",1,0,2.983,100
"4_32","65",2,2,"SFW","weak",6,17,"Slow",NA,NA,0,"C",3,1,5.232,100
"4_32","65",2,2,"SFW","weak",7,5,"Slow",NA,NA,0,"C",3,1,4.283,100
"4_32","65",2,2,"SFW","weak",8,7,"Slow",NA,NA,0,"NC",1,1,3.198,100
"4_32","65",2,2,"SFW","weak",9,4,"Slow",NA,NA,0,"C",3,1,3.216,100
"4_32","65",2,2,"SFW","weak",10,16,"Slow",NA,NA,0,"NC",1,1,3.183,100
"4_32","65",2,2,"SFW","weak",11,19,"Fast",0,0,1,"NC",1,1,4.466,100
"4_32","65",2,2,"SFW","weak",12,13,"Fast",1,0,1,"NC",NA,1,5.033,NA
"4_32","65",2,2,"SFW","weak",13,1,"Fast",0,1,0,"NC",1,1,4.332,100
"4_32","65",2,2,"SFW","weak",14,15,"Fast",0,1,0,"NC",1,1,2.549,100
"4_32","65",2,2,"SFW","weak",15,11,"Fast",0,0,1,"NC",1,1,3.149,100
"4_32","65",2,2,"SFW","weak",16,6,"Fast",0,1,0,"C",1,0,1.999,100
"4_32","65",2,2,"SFW","weak",17,3,"Fast",0,1,0,"C",1,0,2.633,100
"4_32","65",2,2,"SFW","weak",18,10,"Fast",0,1,0,"C",1,0,2.399,100
"4_32","65",2,2,"SFW","weak",19,20,"Fast",0,0,1,"C",1,0,2.599,100
"4_32","65",2,2,"SFW","weak",20,8,"Fast",0,0,1,"C",4,0,4.048,100
"4_33","59",2,3,"FSS","strong",1,18,"Fast",1,1,1,"NC",NA,0,5.022,NA
"4_33","59",2,3,"FSS","strong",2,5,"Fast",0,0,1,"C",1,0,3.725,50
"4_33","59",2,3,"FSS","strong",3,1,"Fast",0,1,0,"NC",1,1,4.374,50
"4_33","59",2,3,"FSS","strong",4,19,"Fast",1,1,1,"C",NA,1,5.023,NA
"4_33","59",2,3,"FSS","strong",5,17,"Fast",0,1,0,"C",1,0,4.657,50
"4_33","59",2,3,"FSS","strong",6,9,"Fast",0,1,0,"NC",2,0,4.043,0
"4_33","59",2,3,"FSS","strong",7,11,"Fast",1,1,1,"NC",NA,0,5.023,NA
"4_33","59",2,3,"FSS","strong",8,6,"Fast",0,1,0,"NC",1,1,4.357,50
"4_33","59",2,3,"FSS","strong",9,12,"Fast",0,1,0,"C",1,0,3.26,100
"4_33","59",2,3,"FSS","strong",10,4,"Fast",0,1,0,"C",1,0,5.006,0
"4_33","59",2,3,"FSS","strong",11,16,"Slow",NA,NA,0,"NC",1,1,5.155,100
"4_33","59",2,3,"FSS","strong",12,7,"Slow",NA,NA,0,"C",3,1,9.33,100
"4_33","59",2,3,"FSS","strong",13,8,"Slow",NA,NA,0,"C",3,1,17.379,100
"4_33","59",2,3,"FSS","strong",14,13,"Slow",NA,NA,0,"NC",1,1,9.829,100
"4_33","59",2,3,"FSS","strong",15,3,"Slow",NA,NA,0,"NC",1,1,7.734,100
"4_33","59",2,3,"FSS","strong",16,20,"Slow",NA,NA,0,"NC",1,1,14.07,100
"4_33","59",2,3,"FSS","strong",17,14,"Slow",NA,NA,0,"NC",1,1,9.031,100
"4_33","59",2,3,"FSS","strong",18,2,"Slow",NA,NA,0,"C",3,1,21.071,50
"4_33","59",2,3,"FSS","strong",19,10,"Slow",NA,NA,0,"C",3,1,13.804,100
"4_33","59",2,3,"FSS","strong",20,15,"Slow",NA,NA,0,"C",3,1,10.444,100
"4_34","32",1,3,"FSW","weak",1,16,"Fast",0,1,0,"C",1,0,2.467,40
"4_34","32",1,3,"FSW","weak",2,1,"Fast",0,1,0,"NC",2,0,1.514,60
"4_34","32",1,3,"FSW","weak",3,8,"Fast",0,0,1,"NC",1,1,2.214,60
"4_34","32",1,3,"FSW","weak",4,7,"Fast",0,1,0,"NC",2,0,1.964,40
"4_34","32",1,3,"FSW","weak",5,12,"Fast",0,0,1,"C",2,0,2.083,70
"4_34","32",1,3,"FSW","weak",6,18,"Fast",0,1,0,"C",2,0,3.263,50
"4_34","32",1,3,"FSW","weak",7,15,"Fast",0,0,1,"C",1,0,2.366,60
"4_34","32",1,3,"FSW","weak",8,9,"Fast",0,0,1,"C",1,0,1.066,70
"4_34","32",1,3,"FSW","weak",9,20,"Fast",0,0,1,"NC",1,1,3.513,50
"4_34","32",1,3,"FSW","weak",10,2,"Fast",0,1,0,"NC",2,0,1.314,40
"4_34","32",1,3,"FSW","weak",11,4,"Slow",NA,NA,0,"NC",2,0,2.85,50
"4_34","32",1,3,"FSW","weak",12,17,"Slow",NA,NA,0,"C",1,0,2.316,25
